rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_Assets,자산 총계,-,제 24 기 반기말,84187681000000,제 23 기말,77466694000000,7,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 24 기 반기말,28579616000000,제 23 기말,28859296000000,8,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 24 기 반기말,7167416000000,제 23 기말,9084899000000,9,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_CurrentTaxAssets,선급법인세,-,제 24 기 반기말,113561000000,제 23 기말,86032000000,10,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 24 기 반기말,8856942000000,제 23 기말,8082952000000,11,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 24 기 반기말,9759646000000,제 23 기말,9375327000000,12,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 24 기 반기말,211195000000,제 23 기말,195106000000,13,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 24 기 반기말,1794784000000,제 23 기말,1211374000000,14,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 24 기 반기말,269374000000,제 23 기말,141428000000,15,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타수취채권,-,제 24 기 반기말,406698000000,제 23 기말,682178000000,16,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 24 기 반기말,55608065000000,제 23 기말,48607398000000,17,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 24 기 반기말,2558331000000,제 23 기말,2308966000000,18,KRW,,,,,,,연결
20240814002178,11012,2024,00356361,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 24 기 반기말,3865190000000,제 23 기말,3692922000000,19,KRW,,,,,,,연결
