news_title,news_category,news_date
"<유>솔루스첨단소재1우, 매도잔량 576% 급증",증권News봇,2023.03.29
"질주하던 2차전지주 덜컹…""단기 하락"" VS ""조정 국면""",증권국내증시,2023.03.09
"오전 9:30 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 운수창고업(1.28%↑)",증권News봇,2023.02.24
"[데이터로 보는 증시]고려아연·NAVER, 기관·외국인 코스피 순매수 1위(2월 22일)",증권종목·투자전략,2023.02.22
"오전 10:00 현재 코스피는 37:63으로 매수우위, 매수강세 업종은 전기가스업(0.77%↓)",증권News봇,2023.02.22
"<유>솔루스첨단소재1우, 5.92% 오르며 체결강도 강세 지속(153%)",증권News봇,2023.02.22
"오후 3:20 현재 코스피는 40:60으로 매수우위, 매도강세 업종은 운수창고업(0.82%↑)",증권News봇,2023.02.21
"오후 3:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 운수장비업(0.85%↑)",증권News봇,2023.02.21
"<유>솔루스첨단소재1우, 현재가 5.66% 급락",증권News봇,2023.02.21
"<유>솔루스첨단소재1우, 매도잔량 619% 급증",증권News봇,2023.02.21
"<유>솔루스첨단소재1우, 9.65% 오르며 체결강도 강세 지속(193%)",증권News봇,2023.02.21
빨라지는 롯데의 '투자 시계'…광폭 M&A 행보,산업기업,2023.01.22
"스카이레이크, 솔루스첨단소재 3년 후 매각 플랜",증권국내증시,2023.01.16
"진대제 ""고금리發 하반기 M&A 급증…삼성은 반도체 감산 안할 것""",증권국내증시,2023.01.11
