,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,327.88,331.33,327.88,329.66,820651,28866515150,31058475861400,,,,,,,
1,2017-01-03,329.43,329.72,323.54,325.62,1890242,64381794500,30677900178900,,,,,,,
2,2017-01-04,325.47,325.47,322.08,324.7,1921351,71666866664,30590577906700,,,,,,,
3,2017-01-05,324.78,330.37,323.87,330.09,1921046,64656735789,31099178689200,,,,,,,
4,2017-01-06,329.14,330.57,327.59,327.74,1512303,45351770089,30877682260100,,,,,,,
5,2017-01-09,326.97,327.82,325.08,327.45,1283126,40690555150,30850364995000,,,,,,,
6,2017-01-10,326.75,327.88,324.61,326.51,1513891,50944786474,30761058058500,,,,,,,
7,2017-01-11,328.16,331.24,326.27,328.65,1652539,74917900750,30962922336000,,,,,,,
8,2017-01-12,329.43,330.63,327.12,330.39,1518746,57885793357,31127488286450,,,,,,,
9,2017-01-13,329.77,331.01,327.22,330.43,1235448,38025405290,31130562814900,,,,,,,
10,2017-01-16,329.24,330.51,326.29,326.63,1087551,43692522341,30772693812450,,,,,,,
11,2017-01-17,329.08,330.77,327.61,328.84,1153112,38183475624,30981134651150,,,,,,,
12,2017-01-18,328.26,328.49,325.99,327.23,1506584,48012031250,30829624291100,,,,,,,
13,2017-01-19,327.47,327.58,324.64,325.32,1060778,39317952092,30649706801800,,,,,,,
14,2017-01-20,327.35,327.55,325.34,325.95,1247860,38600158760,30708505724600,,42.62180017104143,,,,,
15,2017-01-23,326.55,328.99,323.69,324.41,1762538,58487107992,30563571925750,,38.812284794878245,,,,,
16,2017-01-24,324.26,326.34,323.3,324.8,1340011,43897474346,30600442748500,,40.26831792430723,,,,,
17,2017-01-25,325.89,325.89,320.85,320.85,1408022,67488113600,30228642043650,,31.97035256216434,,,,,
18,2017-01-26,322.93,325.25,321.71,324.69,1534688,60155335924,30589799326700,,44.04251631371712,,,,,
19,2017-01-31,324.26,328.43,323.74,325.44,4603079,87867382768,30660350223600,326.77,46.055985033681026,321.9873145618805,326.77,331.55268543811945,2.9272487915778513,0.3609567765632802
20,2017-02-01,325.64,325.87,321.56,322.08,2192692,80275894891,30343846408800,326.39099999999996,39.243345216806695,321.38816920134207,326.39099999999996,331.39383079865786,3.0655445760807725,0.06914393335504317
21,2017-02-02,322.71,324.21,320.49,321.43,3617666,103725174885,30282946601550,326.1815,38.07014365784236,320.7357520256626,326.1815,331.6272479743375,3.3390906439129444,0.06374220562620637
22,2017-02-03,323.21,326.4,321.73,325.13,3667458,88754095840,30631145826200,326.20300000000003,47.661890221682604,320.7774600268729,326.20300000000003,331.62853997312715,3.326480733241028,0.40111583314152677
23,2017-02-06,328.46,329.99,327.14,328.15,2084320,67468363550,30915624258850,326.106,53.9334200940953,320.8968488215449,326.106,331.3151511784551,3.1947594821653706,0.696193192516077
24,2017-02-07,329.13,335.55,328.7,335.19,3128742,85296033550,31579686041850,326.4785,64.58649109332089,319.95545998785843,326.4785,333.00154001214156,3.9959997440208554,1.167748471861661
25,2017-02-08,334.86,337.35,333.7,334.92,3789524,99431046661,31553458640900,326.852,63.975439448845336,319.36500701215766,326.852,334.3389929878423,4.581274086034238,1.038801092314444
26,2017-02-09,335.82,338.16,334.71,335.88,2550884,76543717692,31643855441550,327.32050000000004,65.234864437957,318.8674142320689,327.32050000000004,335.7735857679312,5.165020686410509,1.0062944015351476
27,2017-02-10,337.56,337.94,333.81,336.14,4419207,114291105698,31669206730500,327.695,65.58577657275504,318.41616063292395,327.695,336.97383936707604,5.66309486997119,0.9550676903603509
28,2017-02-13,338.31,340.13,336.89,339.89,2474158,68766878750,32022465147900,328.17,70.25004351253314,317.5170492350711,328.17,338.8229507649289,6.492336755296891,1.0500823320513202
29,2017-02-14,341.16,341.16,336.6,340.07,1901869,55472339499,32038809018900,328.652,70.45702219234472,316.82590410997784,328.652,340.47809589002213,7.196728387487157,0.982745958860081
30,2017-02-15,338.98,339.64,335.07,335.3,1731987,52921208225,31589550883650,329.0855,58.78521856319062,316.9559353334508,329.0855,341.21506466654927,7.371679801479702,0.7561716009948096
31,2017-02-16,335.81,337.56,333.9,334.66,1637651,56922515450,31529759628700,329.37649999999996,57.41100226453395,317.0075642737542,329.37649999999996,341.7454357262457,7.510515004103665,0.7135794104253026
32,2017-02-17,334.94,337.16,332.58,335.47,1472269,41610808470,31606010974800,329.7885,58.72608287311315,317.1862680151491,329.7885,342.3907319848509,7.642614575614918,0.7254164185689383
33,2017-02-20,335.37,336.4,332.96,336.4,1121646,34268079050,31693119494850,330.3425,60.24397370027527,317.6013275657222,330.3425,343.08367243427773,7.713916577054275,0.7377136025450619
34,2017-02-21,337.06,339.32,335.94,337.44,1368310,47104501720,31791415161150,330.91700000000003,61.93006860858514,317.9851260445364,330.91700000000003,343.84887395546366,7.815780969526273,0.7522062936301681
35,2017-02-22,337.29,343.04,336.35,343.04,2764452,87206721986,32318442010950,331.8485,69.44466234336734,318.25851063282244,331.8485,345.43848936717757,8.190478105025376,0.9117552890449511
36,2017-02-23,344.21,345.78,341.37,344.01,3449887,88768428840,32410044895900,332.809,70.52977602447024,318.6441944595064,332.809,346.97380554049363,8.51227312992954,0.8953813544414406
37,2017-02-24,344.91,345.03,341.4,343.51,1878276,64058774135,32363095479200,333.94199999999995,69.16624413789216,320.1650009073093,333.94199999999995,347.7189990926906,8.251132886962786,0.8472454318835054
38,2017-02-27,344.74,345.17,340.62,342.32,1571305,44725246928,32250654358350,334.8235,65.90077949453956,321.2730088280905,334.8235,348.37399117190955,8.094109984460186,0.776613589311817
39,2017-02-28,341.37,344.44,339.57,342.12,9799942,171371866569,32232112070900,335.6575,65.34242023000243,322.4714712195067,335.6575,348.84352878049333,7.85683548289152,0.7450510349848565
40,2017-03-02,345.64,348.51,344.71,344.71,4467368,107326066594,32476412712050,336.78900000000004,69.00486556407044,324.61238158600685,336.78900000000004,348.96561841399324,7.231007196786828,0.8252545054256293
41,2017-03-03,346.08,352.1,345.88,348.08,2741991,90417229140,32793695106850,338.1215,73.00256584245153,327.1905635808273,338.1215,349.05243641917275,6.465685511966984,0.9555190707418659
42,2017-03-06,347.73,350.79,345.65,346.02,2420663,73389572400,32599515942850,339.166,67.28929652257592,329.4787456934384,339.166,348.8532543065616,5.712397060177974,0.8537638108332442
43,2017-03-07,347.73,349.82,344.28,346.23,1681921,46767563750,32619361846600,340.07000000000005,67.56794571469845,331.3359516832116,340.07000000000005,348.8040483167885,5.136617941475849,0.8526428854394649
44,2017-03-08,348.28,361.62,348.28,358.31,4248029,210638610750,33757916833650,341.226,78.77088726872834,329.70580486276407,341.226,352.74619513723593,6.752237600438378,1.241480495620277
45,2017-03-09,364.17,368.04,361.16,363.94,3483201,158724513790,34288036900050,342.677,81.90763194747942,327.8606129910159,342.677,357.49338700898414,8.647435928868363,1.2175501013542256
46,2017-03-10,365.64,368.84,363.9,365.35,3360639,133890988730,34420888752500,344.15049999999997,82.60100489569973,326.70304577309366,344.15049999999997,361.59795422690627,10.139432734751978,1.1075241615280353
47,2017-03-13,365.05,366.45,362.31,364.06,2160500,99010421090,34298991606000,345.54650000000004,79.59551442917314,326.49230332315244,345.54650000000004,364.60069667684763,11.028441426463642,0.9858116118454728
48,2017-03-14,365.77,369.73,362.67,363.1,2050394,92640495849,34208594805350,346.707,77.34022814418967,326.38702844490206,346.707,367.02697155509793,11.721696738224459,0.9033716276509084
49,2017-03-15,365.55,381.08,363.9,379.44,4389624,193415184297,35748563710800,348.6755,85.08609420392891,324.1218611861707,348.6755,373.2291388138293,14.08394843562528,1.126475371598945
50,2017-03-16,378.97,381.53,376.09,378.25,3077080,114802980080,35636220121950,350.823,82.86451084507299,323.92349137995296,350.823,377.722508620047,15.335088417832935,1.0098048515942015
