rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 25 기 3분기말,5060406887131,제 24 기말,4483210824746,7,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 25 기 3분기말,2337727294211,제 24 기말,1890139661377,8,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 25 기 3분기말,246643660723,제 24 기말,476088816048,9,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 25 기 3분기말,673183255187,제 24 기말,501085247270,10,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,-,제 25 기 3분기말,16867142,제 24 기말,,11,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 25 기 3분기말,1036019911504,제 24 기말,676114298031,12,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 25 기 3분기말,117048933524,제 24 기말,34748204723,13,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 25 기 3분기말,264814666131,제 24 기말,202103095305,14,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 25 기 3분기말,2722679592920,제 24 기말,2593071163369,15,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,비유동당기손익인식금융자산,-,제 25 기 3분기말,304415162658,제 24 기말,284779829284,16,KRW,,,,,,,연결
20241113000365,11014,2024,00339391,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 25 기 3분기말,109599884834,제 24 기말,77888324454,17,KRW,,,,,,,연결
