rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 61 기 반기말,2849305568881,제 60 기말,2682930419573,7,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 61 기 반기말,1124593881002,제 60 기말,1346557688274,8,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 61 기 반기말,450392868817,제 60 기말,460888466727,9,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 61 기 반기말,292133463466,제 60 기말,247481580027,10,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 61 기 반기말,279682119209,제 60 기말,305890678176,11,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 61 기 반기말,22201776292,제 60 기말,20456674851,12,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 61 기 반기말,5876960374,제 60 기말,304173438557,13,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융자산,-,제 61 기 반기말,74306692844,제 60 기말,7666849936,14,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 61 기 반기말,1724711687879,제 60 기말,1336372731299,15,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 61 기 반기말,20163021058,제 60 기말,44565839004,16,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 61 기 반기말,23760479305,제 60 기말,20519247036,17,KRW,제 59 기,22605389000,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업 및 공동기업투자,-,제 61 기 반기말,300887511775,제 60 기말,325561001779,18,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 61 기 반기말,5899218332,제 60 기말,4961300000,19,KRW,제 59 기,5068813000,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_LongtermDeposits,장기금융자산,-,제 61 기 반기말,20000000,제 60 기말,20000000,20,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정 금융자산,-,제 61 기 반기말,10043410151,제 60 기말,10043410151,21,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정 금융자산,-,제 61 기 반기말,194845473806,제 60 기말,95039868029,22,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 61 기 반기말,22698651419,제 60 기말,25889607217,23,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 61 기 반기말,408124203,제 60 기말,433712320,24,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 61 기 반기말,202055067610,제 60 기말,2050898011,25,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 61 기 반기말,804123878916,제 60 기말,784122898990,26,KRW,제 59 기,798600478000,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 61 기 반기말,139806851304,제 60 기말,23164948762,27,KRW,제 59 기,22577933000,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 61 기 반기말,2459367184526,제 60 기말,2383205649083,29,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,제 61 기 반기말,2459367184526,제 60 기말,2383205649083,30,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 61 기 반기말,18801886687,제 60 기말,18801886687,31,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_AccumulatedOtherComprehensiveIncome,기타포괄손익누계액,-,제 61 기 반기말,-19618582276,제 60 기말,-19868142691,32,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 61 기 반기말,129000000000,제 60 기말,129000000000,33,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 61 기 반기말,2028278750675,제 60 기말,1952366775647,34,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 61 기 반기말,302905129440,제 60 기말,302905129440,35,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 61 기 반기말,0,제 60 기말,0,36,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,-,제 61 기 반기말,2849305568881,제 60 기말,2682930419573,37,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 61 기 반기말,260431146858,제 60 기말,282045873671,39,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,단기차입금,-,제 61 기 반기말,743535000,제 60 기말,713295000,40,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 61 기 반기말,1572837904,제 60 기말,1572837904,41,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 61 기 반기말,31094959368,제 60 기말,57451765958,42,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 61 기 반기말,110769964683,제 60 기말,85982215799,43,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타유동부채,-,제 61 기 반기말,14673159489,제 60 기말,31623473704,44,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers,매입채무,-,제 61 기 반기말,101576690414,제 60 기말,104702285306,45,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 61 기 반기말,389938384355,제 60 기말,299724770490,46,KRW,,,,,,,연결
20240814001117,11012,2024,00157681,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 61 기 반기말,129507237497,제 60 기말,17678896819,47,KRW,,,,,,,연결
